station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EGLL,2026-03-21 03:50,39.20,35.60,86.79,10.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,COR EGLL 210350Z AUTO 01003KT 9999 NCD 04/02 Q1020 NOSIG,M
EGLL,2026-03-21 04:20,39.20,35.60,86.79,360.00,4.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,COR EGLL 210420Z AUTO 36004KT 9999 NCD 04/02 Q1020 NOSIG,M
EGLL,2026-03-21 04:50,39.20,35.60,86.79,360.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,COR EGLL 210450Z AUTO 36003KT 330V030 9999 NCD 04/02 Q1020 NOSIG,M
EGLL,2026-03-21 05:20,39.20,35.60,86.79,M,2.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,COR EGLL 210520Z AUTO VRB02KT 9999 NCD 04/02 Q1020 NOSIG,M
EGLL,2026-03-21 05:50,37.40,33.80,86.69,20.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,COR EGLL 210550Z AUTO 02003KT 9999 NCD 03/01 Q1020 NOSIG,M
EGLL,2026-03-21 06:20,37.40,33.80,86.69,10.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,COR EGLL 210620Z AUTO 01003KT 9999 NCD 03/01 Q1020 NOSIG,M
EGLL,2026-03-21 06:50,37.40,35.60,93.13,20.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,COR EGLL 210650Z AUTO 02003KT 350V050 9999 NCD 03/02 Q1020 NOSIG,M
EGLL,2026-03-21 07:20,39.20,37.40,93.19,M,2.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,COR EGLL 210720Z AUTO VRB02KT 9999 NCD 04/03 Q1020 NOSIG,M
EGLL,2026-03-21 07:50,41.00,37.40,86.89,10.00,3.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,EGLL 210750Z AUTO 01003KT 330V060 9999 NCD 05/03 Q1020,M
EGLL,2026-03-21 08:20,42.80,39.20,86.99,40.00,4.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,EGLL 210820Z AUTO 04004KT 340V090 9999 NCD 06/04 Q1020,M
EGLL,2026-03-21 08:50,44.60,39.20,81.20,40.00,5.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,COR EGLL 210850Z AUTO 04005KT 010V070 9999 NCD 07/04 Q1020 NOSIG,M
EGLL,2026-03-21 09:20,44.60,39.20,81.20,20.00,6.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,COR EGLL 210920Z AUTO 02006KT 340V070 9999 NCD 07/04 Q1020 NOSIG,M
EGLL,2026-03-21 09:50,46.40,35.60,65.82,40.00,6.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,COR EGLL 210950Z AUTO 04006KT 320V090 9999 NCD 08/02 Q1020 NOSIG,M
EGLL,2026-03-21 10:20,48.20,33.80,57.25,40.00,7.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,COR EGLL 211020Z AUTO 04007KT 010V090 9999 NCD 09/01 Q1020 NOSIG,M
EGLL,2026-03-21 10:50,50.00,30.20,46.29,70.00,8.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 211050Z AUTO 07008KT 020V110 9999 NCD 10/M01 Q1020 NOSIG,M
EGLL,2026-03-21 11:20,50.00,28.40,43.01,50.00,6.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 211120Z AUTO 05006KT 010V100 9999 NCD 10/M02 Q1020 NOSIG,M
EGLL,2026-03-21 11:50,51.80,28.40,40.23,80.00,9.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 211150Z AUTO 08009KT 040V100 9999 NCD 11/M02 Q1020 NOSIG,M
EGLL,2026-03-21 12:20,53.60,26.60,34.97,60.00,7.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 211220Z AUTO 06007KT 030V090 9999 NCD 12/M03 Q1019 NOSIG,M
EGLL,2026-03-21 12:50,53.60,24.80,32.45,70.00,8.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 211250Z AUTO 07008KT 020V110 9999 NCD 12/M04 Q1019 NOSIG,M
EGLL,2026-03-21 13:20,55.40,24.80,30.39,80.00,6.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211320Z AUTO 08006KT 040V130 9999 NCD 13/M04 Q1019 NOSIG,M
EGLL,2026-03-21 13:50,55.40,26.60,32.75,90.00,8.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211350Z AUTO 09008KT 030V130 9999 NCD 13/M03 Q1018 NOSIG,M
EGLL,2026-03-21 14:20,55.40,24.80,30.39,90.00,7.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211420Z AUTO 09007KT 050V130 9999 NCD 13/M04 Q1018 NOSIG,M
EGLL,2026-03-21 14:50,57.20,23.00,26.40,90.00,6.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,COR EGLL 211450Z AUTO 09006KT 040V140 9999 NCD 14/M05 Q1018 NOSIG,M
EGLL,2026-03-21 15:20,57.20,23.00,26.40,70.00,6.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,COR EGLL 211520Z AUTO 07006KT 030V090 9999 NCD 14/M05 Q1018 NOSIG,M
EGLL,2026-03-21 15:50,57.20,24.80,28.47,40.00,5.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,COR EGLL 211550Z AUTO 04005KT 350V080 9999 NCD 14/M04 Q1018 NOSIG,M
EGLL,2026-03-21 16:20,55.40,26.60,32.75,60.00,7.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211620Z AUTO 06007KT 030V100 9999 NCD 13/M03 Q1017 NOSIG,M
EGLL,2026-03-21 16:50,55.40,24.80,30.39,50.00,7.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211650Z AUTO 05007KT 9999 NCD 13/M04 Q1017 NOSIG,M
EGLL,2026-03-21 17:20,55.40,26.60,32.75,60.00,7.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,COR EGLL 211720Z AUTO 06007KT 030V090 9999 NCD 13/M03 Q1017 NOSIG,M
EGLL,2026-03-21 17:50,53.60,28.40,37.66,60.00,5.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 211750Z AUTO 06005KT 9999 NCD 12/M02 Q1017 NOSIG,M
EGLL,2026-03-21 18:20,53.60,26.60,34.97,40.00,5.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 211820Z AUTO 04005KT 9999 NCD 12/M03 Q1018 NOSIG,M
EGLL,2026-03-21 18:50,51.80,28.40,40.23,40.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 211850Z AUTO 04004KT 9999 NCD 11/M02 Q1018 NOSIG,M
EGLL,2026-03-21 19:20,51.80,28.40,40.23,10.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 211920Z AUTO 01003KT 330V040 9999 NCD 11/M02 Q1018 NOSIG,M
EGLL,2026-03-21 19:50,50.00,28.40,43.01,30.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 211950Z AUTO 03003KT 350V050 9999 NCD 10/M02 Q1018 NOSIG,M
EGLL,2026-03-21 20:20,48.20,32.00,53.25,80.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,COR EGLL 212020Z AUTO 08003KT 030V120 9999 NCD 09/00 Q1018 NOSIG,M
EGLL,2026-03-21 20:50,46.40,35.60,65.82,100.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,COR EGLL 212050Z AUTO 10003KT 9999 NCD 08/02 Q1018 NOSIG,M
EGLL,2026-03-21 21:20,46.40,35.60,65.82,130.00,6.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,COR EGLL 212120Z AUTO 13006KT 9999 NCD 08/02 Q1018 NOSIG,M
EGLL,2026-03-21 21:50,42.80,33.80,70.27,110.00,5.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,COR EGLL 212150Z AUTO 11005KT 9999 NCD 06/01 Q1018 NOSIG,M
EGLL,2026-03-21 22:20,42.80,37.40,81.06,110.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,COR EGLL 212220Z AUTO 11004KT 9999 NCD 06/03 Q1018 NOSIG,M
EGLL,2026-03-21 22:50,41.00,37.40,86.89,110.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,COR EGLL 212250Z AUTO 11004KT 9999 NCD 05/03 Q1018 NOSIG,M
EGLL,2026-03-21 23:20,41.00,35.60,80.92,90.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,COR EGLL 212320Z AUTO 09004KT 9999 NCD 05/02 Q1018 NOSIG,M
EGLL,2026-03-21 23:50,39.20,37.40,93.19,90.00,4.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.83,COR EGLL 212350Z AUTO 09004KT 9999 NCD 04/03 Q1017 NOSIG,M
EGLL,2026-03-22 00:20,41.00,37.40,86.89,90.00,1.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,COR EGLL 220020Z AUTO 09001KT 9999 NCD 05/03 Q1017 NOSIG,M
EGLL,2026-03-22 00:50,41.00,37.40,86.89,60.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,COR EGLL 220050Z AUTO 06003KT 9999 NCD 05/03 Q1017 NOSIG,M
EGLL,2026-03-22 01:20,39.20,37.40,93.19,60.00,2.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,COR EGLL 220120Z AUTO 06002KT 9999 NCD 04/03 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 01:50,39.20,37.40,93.19,30.00,2.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,COR EGLL 220150Z AUTO 03002KT 9999 NCD 04/03 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 02:20,39.20,35.60,86.79,340.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,COR EGLL 220220Z AUTO 34003KT 9999 NCD 04/02 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 02:50,39.20,35.60,86.79,10.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,COR EGLL 220250Z AUTO 01003KT 9999 NCD 04/02 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 03:20,37.40,35.60,93.13,20.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,COR EGLL 220320Z AUTO 02003KT 340V040 9999 NCD 03/02 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 03:50,39.20,35.60,86.79,30.00,1.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,COR EGLL 220350Z AUTO 03001KT 9999 NCD 04/02 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 04:20,37.40,35.60,93.13,M,2.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,COR EGLL 220420Z AUTO VRB02KT 9999 NCD 03/02 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 04:50,37.40,33.80,86.69,50.00,1.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,COR EGLL 220450Z AUTO 05001KT 9999 NCD 03/01 Q1017 TEMPO 3500 BR BKN006,M
EGLL,2026-03-22 05:20,35.60,32.00,86.58,30.00,2.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,COR EGLL 220520Z AUTO 03002KT 9999 NCD 02/00 Q1016 TEMPO 3500 BR BKN004,M
EGLL,2026-03-22 05:50,37.40,35.60,93.13,M,2.00,0.00,30.00,M,6.21,M,FEW,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,37.40,COR EGLL 220550Z AUTO VRB02KT 9999 FEW004 03/02 Q1016 TEMPO 3500 BR BKN004,M
EGLL,2026-03-22 06:20,35.60,33.80,93.08,M,1.00,0.00,30.00,M,6.21,M,FEW,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,35.60,COR EGLL 220620Z AUTO VRB01KT 9999 FEW005 02/01 Q1016 TEMPO BKN005,M
EGLL,2026-03-22 06:50,35.60,33.80,93.08,60.00,5.00,0.00,30.03,M,4.35,M,BKN,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,30.67,COR EGLL 220650Z AUTO 06005KT 030V090 7000 BKN006 02/01 Q1017 TEMPO 3000 BR BKN004,M
EGLL,2026-03-22 07:20,37.40,35.60,93.13,350.00,3.00,0.00,30.03,M,0.31,M,BKN,OVC,M,M,100.00,300.00,M,M,FG,M,M,M,M,M,M,34.86,COR EGLL 220720Z 35003KT 310V050 0500 R09L/1500D R09R/P1500N FG BKN001 OVC003 03/02 Q1017 TEMPO 1200 BR SCT001,M
EGLL,2026-03-22 07:50,37.40,37.40,100.00,40.00,5.00,0.00,30.03,M,0.19,M,OVC,M,M,M,0.00,M,M,M,FG,M,M,M,M,M,M,32.81,COR EGLL 220750Z 04005KT 350V070 0300 R09L/0700N R09R/0800N FG OVC000 03/03 Q1017 BECMG 9999 NSW SCT004,M
EGLL,2026-03-22 08:20,37.40,37.40,100.00,20.00,4.00,0.00,30.03,M,0.25,M,OVC,M,M,M,0.00,M,M,M,FG,M,M,M,M,M,M,33.73,COR EGLL 220820Z 02004KT 330V060 0400 R09L/0750N R09R/0800N FG OVC000 03/03 Q1017 BECMG 9999 NSW SCT004,M
EGLL,2026-03-22 08:50,39.20,37.40,93.19,M,3.00,0.00,30.03,M,1.24,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,36.92,COR EGLL 220850Z VRB03KT 2000 BR OVC002 04/03 Q1017 BECMG 9999 NSW FEW005,M
EGLL,2026-03-22 09:20,41.00,39.20,93.24,M,2.00,0.00,30.03,M,4.97,M,BKN,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,41.00,COR EGLL 220920Z AUTO VRB02KT 8000 BKN006 05/04 Q1017 BECMG 9999 FEW008,M
EGLL,2026-03-22 09:50,42.80,39.20,86.99,M,2.00,0.00,30.03,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,42.80,COR EGLL 220950Z AUTO VRB02KT 9999 BKN008 06/04 Q1017 BECMG FEW014,M
EGLL,2026-03-22 10:20,44.60,37.40,75.67,70.00,4.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,42.13,COR EGLL 221020Z AUTO 07004KT 020V100 9999 BKN011 07/03 Q1017 BECMG FEW014,M
EGLL,2026-03-22 10:50,46.40,39.20,75.84,120.00,5.00,0.00,30.03,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,43.50,COR EGLL 221050Z 12005KT 040V210 9999 FEW015 08/04 Q1017 NOSIG,M
EGLL,2026-03-22 11:20,48.20,39.20,70.87,M,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,COR EGLL 221120Z AUTO VRB03KT 9999 NCD 09/04 Q1017 NOSIG,M
EGLL,2026-03-22 11:50,50.00,37.40,61.75,M,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 221150Z AUTO VRB03KT 9999 NCD 10/03 Q1017 NOSIG,M
EGLL,2026-03-22 12:20,51.80,37.40,57.76,M,3.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 221220Z AUTO VRB03KT 9999 NCD 11/03 Q1016 NOSIG,M
EGLL,2026-03-22 12:50,51.80,37.40,57.76,180.00,3.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 221250Z AUTO 18003KT 070V230 9999 NCD 11/03 Q1016 NOSIG,M
EGLL,2026-03-22 13:20,51.80,35.60,53.80,280.00,3.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 221320Z AUTO 28003KT 210V320 9999 NCD 11/02 Q1016 NOSIG,M
EGLL,2026-03-22 13:50,53.60,37.40,54.07,M,4.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221350Z VRB04KT CAVOK 12/03 Q1016 NOSIG,M
EGLL,2026-03-22 14:20,53.60,33.80,46.87,30.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221420Z 03003KT 310V090 CAVOK 12/01 Q1016 NOSIG,M
EGLL,2026-03-22 14:50,53.60,33.80,46.87,M,2.00,0.00,29.97,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221450Z AUTO VRB02KT 9999 NCD 12/01 Q1015 NOSIG,M
EGLL,2026-03-22 15:20,53.60,33.80,46.87,310.00,4.00,0.00,29.97,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221520Z AUTO 31004KT 270V350 9999 NCD 12/01 Q1015 NOSIG,M
EGLL,2026-03-22 15:50,53.60,35.60,50.35,340.00,3.00,0.00,29.97,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221550Z AUTO 34003KT 280V030 9999 NCD 12/02 Q1015 NOSIG,M
EGLL,2026-03-22 16:20,53.60,33.80,46.87,320.00,5.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221620Z AUTO 32005KT 280V360 9999 NCD 12/01 Q1016 NOSIG,M
EGLL,2026-03-22 16:50,53.60,33.80,46.87,320.00,5.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221650Z AUTO 32005KT 290V350 9999 NCD 12/01 Q1016 NOSIG,M
EGLL,2026-03-22 17:20,53.60,32.00,43.60,360.00,4.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221720Z AUTO 36004KT 320V030 9999 NCD 12/M00 Q1016 NOSIG,M
EGLL,2026-03-22 17:50,53.60,33.80,46.87,M,2.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221750Z AUTO VRB02KT 9999 NCD 12/01 Q1016 NOSIG,M
EGLL,2026-03-22 18:20,53.60,33.80,46.87,10.00,3.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221820Z AUTO 01003KT 330V060 9999 NCD 12/01 Q1016 NOSIG,M
EGLL,2026-03-22 18:50,51.80,28.40,40.23,350.00,3.00,0.00,30.00,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 221850Z AUTO 35003KT 320V040 9999 NCD 11/M02 Q1016 NOSIG,M
EGLL,2026-03-22 19:20,53.60,28.40,37.66,340.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,COR EGLL 221920Z AUTO 34003KT 310V010 9999 NCD 12/M02 Q1017 NOSIG,M
EGLL,2026-03-22 19:50,51.80,30.20,43.30,10.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 221950Z AUTO 01003KT 340V070 9999 NCD 11/M01 Q1017 NOSIG,M
EGLL,2026-03-22 20:20,51.80,32.00,46.58,360.00,3.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,COR EGLL 222020Z AUTO 36003KT 330V040 9999 NCD 11/00 Q1017 NOSIG,M
EGLL,2026-03-22 20:50,51.80,33.80,50.07,350.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,51.80,COR EGLL 222050Z AUTO 35003KT 9999 -RA NCD 11/01 Q1018 NOSIG,M
EGLL,2026-03-22 21:20,50.00,33.80,53.52,M,2.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 222120Z AUTO VRB02KT 9999 NCD 10/01 Q1017 NOSIG,M
EGLL,2026-03-22 21:50,50.00,35.60,57.51,M,2.00,0.00,30.03,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,COR EGLL 222150Z AUTO VRB02KT 9999 NCD 10/02 Q1017 NOSIG,M
EGLL,2026-03-22 22:20,48.20,35.60,61.50,M,2.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,COR EGLL 222220Z AUTO VRB02KT 9999 NCD 09/02 Q1018 NOSIG,M
EGLL,2026-03-22 22:50,48.20,35.60,61.50,340.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,COR EGLL 222250Z AUTO 34004KT 320V020 9999 NCD 09/02 Q1018 NOSIG,M
EGLL,2026-03-22 23:20,46.40,35.60,65.82,360.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,COR EGLL 222320Z AUTO 36004KT 9999 NCD 08/02 Q1018 NOSIG,M
EGLL,2026-03-22 23:50,44.60,33.80,65.59,10.00,4.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,COR EGLL 222350Z AUTO 01004KT 9999 NCD 07/01 Q1018 NOSIG,M
EGLL,2026-03-23 00:20,46.40,35.60,65.82,350.00,3.00,0.00,30.09,M,6.21,M,BKN,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,45.15,COR EGLL 230020Z AUTO 35003KT 9999 BKN037 08/02 Q1019 NOSIG,M
EGLL,2026-03-23 00:50,46.40,35.60,65.82,350.00,3.00,0.00,30.09,M,6.21,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,45.15,COR EGLL 230050Z AUTO 35003KT 320V030 9999 OVC038 08/02 Q1019 NOSIG,M
EGLL,2026-03-23 01:20,46.40,35.60,65.82,360.00,3.00,0.00,30.09,M,6.21,M,BKN,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,45.15,COR EGLL 230120Z AUTO 36003KT 9999 BKN037 08/02 Q1019 NOSIG,M
EGLL,2026-03-23 01:50,44.60,33.80,65.59,M,2.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,COR EGLL 230150Z AUTO VRB02KT 9999 NCD 07/01 Q1018 NOSIG,M
EGLL,2026-03-23 02:20,42.80,32.00,65.36,300.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 230220Z AUTO 30003KT 9999 NCD 06/00 Q1018 NOSIG,M
EGLL,2026-03-23 02:50,42.80,33.80,70.27,320.00,3.00,0.00,30.06,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 230250Z AUTO 32003KT 9999 NCD 06/01 Q1018 NOSIG,M
EGLL,2026-03-23 03:20,42.80,32.00,65.36,310.00,1.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,COR EGLL 230320Z AUTO 31001KT 9999 NCD 06/00 Q1019 NOSIG,M
EGLL,2026-03-23 03:50,42.80,32.00,65.36,320.00,1.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,COR EGLL 230350Z AUTO 32001KT 9999 NCD 06/00 Q1019 NOSIG,M
EGLL,2026-03-23 04:20,41.00,32.00,70.06,290.00,3.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,COR EGLL 230420Z AUTO 29003KT 9999 NCD 05/00 Q1019 NOSIG,M
EGLL,2026-03-23 04:50,42.80,33.80,70.27,340.00,3.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,COR EGLL 230450Z AUTO 34003KT 300V040 9999 NCD 06/01 Q1019 NOSIG,M
EGLL,2026-03-23 05:20,41.00,35.60,80.92,310.00,2.00,0.00,30.09,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,COR EGLL 230520Z AUTO 31002KT 9999 NCD 05/02 Q1019 NOSIG,M
